"1 HOUR BEFORE","1 DAY BEFORE","OUTPUT"
"5674.96728","5420.10348","5624.1504"
"5624.1504","5352.1398","6177.05676"
"6177.05676","5260.01472","6315.4782"
"6315.4782","5831.00316","6748.0452"
"6748.0452","7319.03364","8132.2596"
"8132.2596","6944.454","7777.78848"
"7777.78848","7249.82292","7458.858"
"7458.858","6791.37984","7270.2432"
"7270.2432","6407.29152","6773.92128"
"6773.92128","6110.496","5900.99328"
"5900.99328","5354.78976","5442.86196"
"5442.86196","4914.42876","4595.3424"
"4595.3424","4726.90512","4412.1834"
"4412.1834","4780.21608","4252.4064"
"4252.4064","4940.14896","4441.0212"
"4441.0212","5161.03092","4492.4616"
"4492.4616","5363.8308","5744.48976"
"5744.48976","6001.38","6310.0224"
"6310.0224","6395.7564","6851.86128"
"6851.86128","6344.316","7115.922"
"7115.922","6395.7564","7218.8028"
"7218.8028","5864.2056","6507.52236"
"6507.52236","6121.4076","6354.60408"
"6354.60408","5401.242","5829.912"
"5829.912","5915.646","5420.10348"
"5420.10348","5795.6184","5352.1398"
"5352.1398","5967.0864","5260.01472"
"5260.01472","6481.4904","5831.00316"
"5831.00316","7270.2432","7319.03364"
"7319.03364","7459.01388","6944.454"
"6944.454","7561.7388","7249.82292"
"7249.82292","7441.7112","6791.37984"
"6791.37984","7424.5644","6407.29152"
"6407.29152","6407.29152","6110.496"
"6110.496","5621.65632","5354.78976"
"5354.78976","5513.31972","4914.42876"
"4914.42876","5313.32568","4726.90512"
"4726.90512","4957.91928","4780.21608"
"4780.21608","5161.03092","4940.14896"
"4940.14896","4967.27208","5161.03092"
"5161.03092","5349.8016","5363.8308"
"5363.8308","6704.3988","6001.38"
"6001.38","6898.31352","6395.7564"
"6395.7564","6515.784","6344.316"
"6344.316","6584.3712","6395.7564"
"6395.7564","6618.6648","5864.2056"
"5864.2056","5967.0864","6121.4076"
"6121.4076","5778.4716","5401.242"
"5401.242","5572.71","5915.646"
"5915.646","5415.73884","5795.6184"
"5795.6184","5363.8308","5967.0864"
"5967.0864","5640.67368","6481.4904"
"6481.4904","7255.12284","7270.2432"
"7270.2432","7900.7778","7459.01388"
"7459.01388","7904.6748","7561.7388"
"7561.7388","7767.5004","7441.7112"
"7441.7112","7353.639","7424.5644"
"7424.5644","6075.57888","6407.29152"
"6407.29152","5534.36352","5621.65632"
"5621.65632","5372.4042","5513.31972"
"5513.31972","4993.45992","5313.32568"
"5313.32568","4655.82384","4957.91928"
"4957.91928","4861.58544","5161.03092"
"5161.03092","5090.57316","4967.27208"
"4967.27208","5864.2056","5349.8016"
"5349.8016","6738.6924","6704.3988"
"6704.3988","7013.0412","6898.31352"
"6898.31352","6990.28272","6515.784"
"6515.784","5984.2332","6584.3712"
"6584.3712","6138.5544","6618.6648"
"6618.6648","5847.0588","5967.0864"
"5967.0864","5554.16028","5778.4716"
"5778.4716","5844.87648","5572.71"
"5572.71","7730.8686","5415.73884"
"5415.73884","7306.0956","5363.8308"
"5363.8308","7458.858","5640.67368"
"5640.67368","7476.0048","7255.12284"
"7255.12284","6601.518","7900.7778"
"7900.7778","6361.4628","7904.6748"
"7904.6748","6005.74464","7767.5004"
"7767.5004","5495.70528","7353.639"
"7353.639","4914.42876","6075.57888"
"6075.57888","4566.97224","5534.36352"
"5534.36352","4407.03936","5372.4042"
"5372.4042","4403.61","4993.45992"
"4993.45992","4783.64544","4655.82384"
"4655.82384","5881.3524","4861.58544"
"4861.58544","6550.0776","5090.57316"
"5090.57316","6515.784","5864.2056"
"5864.2056","6515.784","6738.6924"
"6738.6924","5795.6184","7013.0412"
"7013.0412","6052.8204","6990.28272"
"6990.28272","4955.4252","5984.2332"
"5984.2332","4732.5168","6138.5544"
"6138.5544","4595.3424","5847.0588"
"5847.0588","4671.7236","5554.16028"
"5554.16028","4975.6896","5844.87648"
"5844.87648","6529.50144","7730.8686"
"7730.8686","6634.2528","7306.0956"
"7306.0956","6739.00416","7458.858"
"7458.858","6194.35944","7476.0048"
"7476.0048","5621.65632","6601.518"
"6601.518","5324.8608","6361.4628"
"6361.4628","4591.60128","6005.74464"
"6005.74464","4417.01568","5495.70528"
"5495.70528","4446.78876","4914.42876"
"4914.42876","4498.6968","4566.97224"
"4566.97224","4758.237","4407.03936"
"4407.03936","4879.35576","4403.61"
"4403.61","5467.64688","4783.64544"
"4783.64544","6644.22912","5881.3524"
"5881.3524","6315.4782","6550.0776"
"6550.0776","5969.4246","6515.784"
"6515.784","5173.50132","6515.784"
"6515.784","5173.50132","5795.6184"
"5795.6184","4689.02628","6052.8204"
"6052.8204","4748.72832","4955.4252"
"4955.4252","4172.59584","4732.5168"
"4732.5168","4399.55712","4595.3424"
"4595.3424","4207.51296","4671.7236"
"4671.7236","4853.47968","4975.6896"
"4975.6896","5761.3248","6529.50144"
"6529.50144","7245.3024","6634.2528"
"6634.2528","6955.67736","6739.00416"
"6739.00416","6488.505","6194.35944"
"6194.35944","5329.22544","5621.65632"
"5621.65632","4792.84236","5324.8608"
"5324.8608","4259.88864","4591.60128"
"4591.60128","5796.24192","4417.01568"
"4417.01568","3910.40568","4446.78876"
"4446.78876","3787.1046","4498.6968"
"4498.6968","3751.87572","4758.237"
"4758.237","3928.02012","4879.35576"
"4879.35576","5150.2752","5467.64688"
"5467.64688","6529.50144","6644.22912"
"6644.22912","6931.04832","6315.4782"
"6315.4782","5866.07616","5969.4246"
"5969.4246","5150.2752","5173.50132"
"5173.50132","5255.02656","5173.50132"
"5173.50132","5272.48512","4689.02628"
"4689.02628","5080.44096","4748.72832"
"4748.72832","4643.97696","4172.59584"
"4172.59584","4836.02112","4399.55712"
"4399.55712","4888.3968","4207.51296"
"4207.51296","5621.65632","4853.47968"
"4853.47968","7297.67808","5761.3248"
"5761.3248","7287.39","7245.3024"
"7245.3024","6550.0776","6955.67736"
"6955.67736","6275.7288","6488.505"
"6488.505","6215.24736","5329.22544"
"5329.22544","5883.22296","4792.84236"
"4792.84236","5548.5486","4259.88864"
"4259.88864","5390.01864","5796.24192"
"5796.24192","5020.1154","3910.40568"
"3910.40568","4584.74256","3787.1046"
"3787.1046","4262.69448","3751.87572"
"3751.87572","4280.30892","3928.02012"
"3928.02012","4923.31392","5150.2752"
"5150.2752","7000.88256","6529.50144"
"6529.50144","6721.5456","6931.04832"
"6931.04832","5138.89596","5866.07616"
"5866.07616","5881.3524","5150.2752"
"5150.2752","5538.4164","5255.02656"
"5255.02656","4989.7188","5272.48512"
"5272.48512","4955.4252","5080.44096"
"5080.44096","4844.7504","4643.97696"
"4643.97696","4758.237","4836.02112"
"4836.02112","4896.65844","4888.3968"
"4888.3968","5121.59328","5621.65632"
"5621.65632","7215.21756","7297.67808"
"7297.67808","7526.6658","7287.39"
"7287.39","7180.6122","6550.0776"
"6550.0776","6567.2244","6275.7288"
"6275.7288","5675.27904","6215.24736"
"6215.24736","6592.32108","5883.22296"
"5883.22296","4498.6968","5548.5486"
"5548.5486","4224.97152","5390.01864"
"5390.01864","4102.7616","5020.1154"
"5020.1154","4137.67872","4584.74256"
"4584.74256","4242.43008","4262.69448"
"4262.69448","4818.56256","4280.30892"
"4280.30892","5052.38256","4923.31392"
"4923.31392","7059.49344","7000.88256"
"7000.88256","6748.0452","6721.5456"
"6721.5456","6090.54336","5138.89596"
"5138.89596","5555.5632","5881.3524"
"5881.3524","5589.8568","5538.4164"
"5538.4164","5311.92276","4989.7188"
"4989.7188","5138.89596","4955.4252"
"4955.4252","5024.0124","4844.7504"
"4844.7504","4972.572","4758.237"
"4758.237","5208.10668","4896.65844"
"4896.65844","5744.48976","5121.59328"
"5121.59328","7370.94168","7215.21756"
"7215.21756","7388.24436","7526.6658"
"7526.6658","7319.03364","7180.6122"
"7180.6122","6609.62376","6567.2244"
"6567.2244","5882.9112","5675.27904"
"5675.27904","5173.50132","6592.32108"
"6592.32108","4619.81556","4498.6968"
"4498.6968","4342.97268","4224.97152"
"4224.97152","4152.6432","4102.7616"
"4102.7616","4221.85392","4137.67872"
"4137.67872","4204.55124","4242.43008"
"4242.43008","4723.63164","4818.56256"
"4818.56256","5294.62008","5052.38256"
"5052.38256","7561.27116","7059.49344"
"7059.49344","7474.75776","6748.0452"
"6748.0452","6384.68892","6090.54336"
"6090.54336","6280.87284","5555.5632"
"5555.5632","6090.54336","5589.8568"
"5589.8568","5586.7392","5311.92276"
"5311.92276","5277.3174","5138.89596"
"5138.89596","5237.568","5024.0124"
"5024.0124","5359.77792","4972.572"
"4972.572","5035.07988","5208.10668"
"5208.10668","4896.65844","5744.48976"
"5744.48976","7976.53548","7370.94168"
"7370.94168","7474.75776","7388.24436"
"7388.24436","7613.1792","7319.03364"
"7319.03364","7543.96848","6609.62376"
"6609.62376","6826.29696","5882.9112"
"5882.9112","5447.07072","5173.50132"
"5173.50132","5307.40224","4619.81556"
"4619.81556","5097.89952","4342.97268"
"4342.97268","4914.42876","4152.6432"
"4152.6432","4685.44104","4221.85392"
"4221.85392","4597.36884","4204.55124"
"4204.55124","5115.35808","4723.63164"
"4723.63164","5450.3442","5294.62008"
"5294.62008","6903.76932","7561.27116"
"7561.27116","7306.0956","7474.75776"
"7474.75776","6677.43156","6384.68892"
"6384.68892","6618.6648","6280.87284"
"6280.87284","6172.848","6090.54336"
"6090.54336","5522.049","5586.7392"
"5586.7392","5471.07624","5277.3174"
"5277.3174","5675.5908","5237.568"
"5237.568","5401.242","5359.77792"
"5359.77792","5744.48976","5035.07988"
"5035.07988","5952.12192","4896.65844"
"4896.65844","7493.1516","7976.53548"
"7976.53548","7900.7778","7474.75776"
"7474.75776","7509.98664","7613.1792"
"7613.1792","7596.0324","7543.96848"
"7543.96848","7493.1516","6826.29696"
"6826.29696","6145.41312","5447.07072"
"5447.07072","5002.50096","5307.40224"
"5307.40224","5196.2598","5097.89952"
"5097.89952","4826.35656","4914.42876"
"4914.42876","4738.28436","4685.44104"
"4685.44104","4914.42876","4597.36884"
"4597.36884","5080.44096","5115.35808"
"5115.35808","5377.23648","5450.3442"
"5450.3442","6337.45728","6903.76932"
"6903.76932","6601.518","7306.0956"
"7306.0956","6473.54052","6677.43156"
"6677.43156","6430.05","6618.6648"
"6618.6648","6094.28448","6172.848"
"6172.848","5929.83108","5522.049"
"5522.049","5657.97636","5471.07624"
"5471.07624","5250.19428","5675.5908"
"5675.5908","4944.35772","5401.242"
"5401.242","5267.1852","5744.48976"
"5744.48976","5281.2144","5952.12192"
"5952.12192","6881.3226","7493.1516"
"7493.1516","7184.5092","7900.7778"
"7900.7778","7133.0688","7509.98664"
"7509.98664","6564.41856","7596.0324"
"7596.0324","6389.83296","7493.1516"
"7493.1516","5231.48868","6145.41312"
"6145.41312","5090.57316","5002.50096"
"5002.50096","4843.971","5196.2598"
"5196.2598","4744.67544","4826.35656"
"4826.35656","4602.51288","4738.28436"
"4738.28436","4638.05352","4914.42876"
"4914.42876","5196.2598","5080.44096"
"5080.44096","6165.054","5377.23648"
"5377.23648","7679.89584","6337.45728"
"6337.45728","6807.2796","6601.518"
"6601.518","6201.6858","6473.54052"
"6473.54052","5844.87648","6430.05"
"6430.05","5812.7652","6094.28448"
"6094.28448","5967.0864","5929.83108"
"5929.83108","5658.444","5657.97636"
"5657.97636","5469.8292","5250.19428"
"5250.19428","5212.6272","4944.35772"
"4944.35772","5435.5356","5267.1852"
"5267.1852","5795.6184","5281.2144"
"5281.2144","7424.5644","6881.3226"
"6881.3226","7373.124","7184.5092"
"7184.5092","7253.0964","7133.0688"
"7133.0688","7235.9496","6564.41856"
"6564.41856","5829.912","6389.83296"
"6389.83296","5658.444","5231.48868"
"5231.48868","5173.50132","5090.57316"
"5090.57316","4914.42876","4843.971"
"4843.971","4731.26976","4744.67544"
"4744.67544","4879.35576","4602.51288"
"4602.51288","5045.52384","4638.05352"
"4638.05352","5178.64536","5196.2598"
"5196.2598","6147.43956","6165.054"
"6165.054","7644.66696","7679.89584"
"7679.89584","8701.53336","6807.2796"
"6807.2796","6217.89732","6201.6858"
"6201.6858","5918.45184","5844.87648"
"5844.87648","6389.83296","5812.7652"
"5812.7652","6250.16448","5967.0864"
"5967.0864","5935.9104","5658.444"
"5658.444","5467.64688","5469.8292"
"5469.8292","5709.8844","5212.6272"
"5212.6272","5692.58172","5435.5356"
"5435.5356","6298.17552","5795.6184"
"5795.6184","7647.78456","7424.5644"
"7424.5644","7993.83816","7373.124"
"7373.124","7647.78456","7253.0964"
"7253.0964","7319.03364","7235.9496"
"7235.9496","6626.92644","5829.912"
"5829.912","4740.93432","5658.444"
"5658.444","5190.804","5173.50132"
"5173.50132","4896.65844","4914.42876"
"4914.42876","4715.37","4731.26976"
"4731.26976","4663.9296","4879.35576"
"4879.35576","4740.93432","5045.52384"
"5045.52384","5104.2906","5178.64536"
"5178.64536","5225.40936","6147.43956"
"6147.43956","6142.4514","7644.66696"
"7644.66696","6194.35944","8701.53336"
"8701.53336","6488.505","6217.89732"
"6217.89732","6315.4782","5918.45184"
"5918.45184","6298.17552","6389.83296"
"6389.83296","6004.02996","6250.16448"
"6250.16448","5623.371","5935.9104"
"5935.9104","4451.9328","5467.64688"
"5467.64688","5377.23648","5709.8844"
"5709.8844","5097.89952","5692.58172"
"5692.58172","5848.6176","6298.17552"
"6298.17552","7489.72224","7647.78456"
"7647.78456","7716.68352","7993.83816"
"7993.83816","7457.45508","7647.78456"
"7647.78456","7613.1792","7319.03364"
"7319.03364","6090.54336","6626.92644"
"6626.92644","5554.16028","4740.93432"
"4740.93432","5086.98792","5190.804"
"5190.804","5173.50132","4896.65844"
"4896.65844","5017.7772","4715.37"
"4715.37","4913.96112","4663.9296"
"4663.9296","5086.98792","4740.93432"
"4740.93432","5225.40936","5104.2906"
"5104.2906","5311.92276","5225.40936"
"5225.40936","7838.11404","6142.4514"
"6142.4514","7301.73096","6194.35944"
"6194.35944","6298.17552","6488.505"
"6488.505","6073.24068","6315.4782"
"6315.4782","5813.70048","6298.17552"
"6298.17552","5953.36896","6004.02996"
"6004.02996","5415.73884","5623.371"
"5623.371","5394.69504","4451.9328"
"4451.9328","5062.9824","5377.23648"
"5377.23648","5069.68524","5097.89952"
"5097.89952","5831.15904","5848.6176"
"5848.6176","7353.639","7489.72224"
"7489.72224","7630.48188","7716.68352"
"7716.68352","7699.6926","7457.45508"
"7457.45508","7270.2432","7613.1792"
"7613.1792","6407.29152","6090.54336"
"6090.54336","5516.90496","5554.16028"
"5554.16028","6669.16992","5086.98792"
"5086.98792","4755.8988","5173.50132"
"5173.50132","4597.36884","5017.7772"
"5017.7772","4562.13996","4913.96112"
"4913.96112","4808.74212","5086.98792"
"5086.98792","6040.66176","5225.40936"
"5225.40936","5812.7652","5311.92276"
"5311.92276","6824.4264","7838.11404"
"7838.11404","7284.42828","7301.73096"
"7301.73096","6730.74252","6298.17552"
"6298.17552","6250.16448","6073.24068"
"6073.24068","6075.57888","5813.70048"
"5813.70048","5536.8576","5953.36896"
"5953.36896","5298.3612","5415.73884"
"5415.73884","5298.3612","5394.69504"
"5394.69504","5185.19232","5062.9824"
"5062.9824","5080.44096","5069.68524"
"5069.68524","5237.568","5831.15904"
"5831.15904","7441.7112","7353.639"
"7353.639","7235.9496","7630.48188"
"7630.48188","6944.454","7699.6926"
"7699.6926","6687.252","7270.2432"
"7270.2432","5864.2056","6407.29152"
"6407.29152","5202.65088","5516.90496"
"5516.90496","4748.72832","6669.16992"
"6669.16992","4713.8112","4755.8988"
"4755.8988","4556.68416","4597.36884"
"4597.36884","3978.0576","4562.13996"
"4562.13996","4235.2596","4808.74212"
"4808.74212","4732.5168","6040.66176"
"6040.66176","6111.11952","5812.7652"
"5812.7652","6313.14","6824.4264"
"6824.4264","6782.65056","7284.42828"
"7284.42828","6055.938","6730.74252"
"6730.74252","3910.40568","6250.16448"
"6250.16448","6110.496","6075.57888"
"6075.57888","3945.63456","5536.8576"
"5536.8576","5062.9824","5298.3612"
"5298.3612","4574.14272","5298.3612"
"5298.3612","3941.89344","5185.19232"
"5185.19232","5006.8656","5080.44096"
"5080.44096","4706.32896","5237.568"
"5237.568","4410.78048","7441.7112"
"7441.7112","4910.37588","7235.9496"
"7235.9496","6592.47696","6944.454"
"6944.454","6893.0136","6687.252"
"6687.252","6644.22912","5864.2056"
"5864.2056","6280.87284","5202.65088"
"5202.65088","5450.3442","4748.72832"
"4748.72832","4048.82712","4713.8112"
"4713.8112","3840.8832","4556.68416"
"4556.68416","3892.3236","3978.0576"
"3978.0576","3960.9108","4235.2596"
"4235.2596","4149.5256","4732.5168"
"4732.5168","4446.78876","6111.11952"
"6111.11952","5450.3442","6313.14"
"6313.14","5813.70048","6782.65056"
"6782.65056","5779.09512","6055.938"
"6055.938","5744.48976","3910.40568"
"3910.40568","5484.94956","6110.496"
"6110.496","5115.35808","3945.63456"
"3945.63456","4853.47968","5062.9824"
"5062.9824","4696.35264","4574.14272"
"4574.14272","4256.45928","3941.89344"
"3941.89344","4567.90752","5006.8656"
"5006.8656","4923.31392","4706.32896"
"4706.32896","6280.87284","4410.78048"
"4410.78048","6275.7288","4910.37588"
"4910.37588","6055.938","6592.47696"
"6592.47696","5554.16028","6893.0136"
"6893.0136","4886.838","6644.22912"
"6644.22912","4048.82712","6280.87284"
"6280.87284","3738.0024","5450.3442"
"5450.3442","3515.094","4048.82712"
"4048.82712","3377.9196","3840.8832"
"3840.8832","3377.9196","3892.3236"
"3892.3236","3515.094","3960.9108"
"3960.9108","4183.8192","4149.5256"
"4149.5256","4818.2508","4446.78876"
"4446.78876","6755.8392","5450.3442"
"5450.3442","6670.1052","5813.70048"
"5813.70048","5915.646","5779.09512"
"5779.09512","5315.508","5744.48976"
"5744.48976","5075.4528","5484.94956"
"5484.94956","4766.8104","5115.35808"
"5115.35808","4458.168","4853.47968"
"4853.47968","4169.94588","4696.35264"
"4696.35264","4291.06464","4256.45928"
"4256.45928","4325.67","4567.90752"
"4567.90752","4862.05308","4923.31392"
"4923.31392","6869.16396","6280.87284"
"6280.87284","7128.70416","6275.7288"
"6275.7288","6748.0452","6055.938"
"6055.938","6228.9648","5554.16028"
"5554.16028","6575.0184","4886.838"
"4886.838","4187.24856","4048.82712"
"4048.82712","3927.70836","3738.0024"
"3738.0024","3858.03","3515.094"
"3515.094","3669.4152","3377.9196"
"3377.9196","3686.562","3377.9196"
"3377.9196","3446.5068","3515.094"
"3515.094","3583.6812","4183.8192"
"4183.8192","4338.1404","4818.2508"
"4818.2508","5761.3248","6755.8392"
"6755.8392","7184.5092","6670.1052"
"6670.1052","5984.2332","5915.646"
"5915.646","5366.9484","5315.508"
"5315.508","5092.5996","5075.4528"
"5075.4528","4715.37","4766.8104"
"4766.8104","4792.84236","4458.168"
"4458.168","4308.36732","4169.94588"
"4169.94588","4441.0212","4291.06464"
"4291.06464","4269.5532","4325.67"
"4325.67","5144.04","4862.05308"
"4862.05308","6550.0776","6869.16396"
"6869.16396","6772.986","7128.70416"
"7128.70416","6567.2244","6748.0452"
"6748.0452","6069.9672","6228.9648"
"6228.9648","4869.6912","6575.0184"
"6575.0184","4273.76196","4187.24856"
"4187.24856","3996.91908","3927.70836"
"3927.70836","3754.68156","3858.03"
"3858.03","3668.16816","3669.4152"
"3669.4152","5311.92276","3686.562"
"3686.562","3927.70836","3446.5068"
"3446.5068","5898.4992","3583.6812"
"3583.6812","4732.5168","4338.1404"
"4338.1404","7578.8856","5761.3248"
"5761.3248","7013.0412","7184.5092"
"7184.5092","5949.9396","5984.2332"
"5984.2332","5658.444","5366.9484"
"5366.9484","5315.508","5092.5996"
"5092.5996","5294.62008","4715.37"
"4715.37","5045.52384","4792.84236"
"4792.84236","4626.5184","4308.36732"
"4308.36732","4567.90752","4441.0212"
"4441.0212","4723.63164","4269.5532"
"4269.5532","5150.2752","5144.04"
"5144.04","6938.37468","6550.0776"
"6550.0776","7007.5854","6772.986"
"6772.986","6755.8392","6567.2244"
"6567.2244","6436.59696","6069.9672"
"6069.9672","6267.62304","4869.6912"
"4869.6912","6756.46272","4273.76196"
"4273.76196","4826.35656","3996.91908"
"3996.91908","4104.16452","3754.68156"
"3754.68156","3716.64684","3668.16816"
"3668.16816","3579.0048","5311.92276"
"5311.92276","3668.16816","3927.70836"
"3927.70836","3893.103","5898.4992"
"5898.4992","4481.39412","4732.5168"
"4732.5168","5813.70048","7578.8856"
"7578.8856","6841.5732","7013.0412"
"7013.0412","6021.33264","5949.9396"
"5949.9396","5521.2696","5658.444"
"5658.444","5589.8568","5315.508"
"5315.508","5467.64688","5294.62008"
"5294.62008","5115.35808","5045.52384"
"5045.52384","4155.13728","4626.5184"
"4626.5184","4671.7236","4567.90752"
"4567.90752","4731.26976","4723.63164"
"4723.63164","5377.23648","5150.2752"
"5150.2752","7076.79612","6938.37468"
"6938.37468","7007.5854","7007.5854"
"7007.5854","6921.072","6755.8392"
"6755.8392","6285.0816","6436.59696"
"6436.59696","5900.99328","6267.62304"
"6267.62304","4262.69448","6756.46272"
"6756.46272","3945.63456","4826.35656"
"4826.35656","3891.70008","4104.16452"
"4104.16452","3713.99688","3716.64684"
"3716.64684","3731.7672","3579.0048"
"3579.0048","3892.79124","3668.16816"
"3668.16816","4068.93564","3893.103"
"3893.103","4643.97696","4481.39412"
"4481.39412","5813.70048","5813.70048"
"5813.70048","7115.922","6841.5732"
"6841.5732","6189.9948","6021.33264"
"6021.33264","5657.97636","5521.2696"
